frame,timestamp,count,avg,max,fps,sum_acc,max_acc,total_people,centers_x,centers_y
415,1763923173.0483427,4,2.7115384615384617,5,21.726168590458396,1128.0,9.0,1128,,
416,1763923173.0942047,4,2.7146282973621103,5,21.472312897625994,1132.0,9.0,1132,,
417,1763923173.1437747,3,2.715311004784689,5,21.472312897625994,1135.0,9.0,1135,,
418,1763923173.1853323,3,2.7159904534606207,5,21.472312897625994,1138.0,9.0,1138,,
419,1763923173.23283,3,2.716666666666667,5,21.472312897625994,1141.0,9.0,1141,,
420,1763923173.2812905,4,2.7197149643705463,5,21.472312897625994,1145.0,9.0,1145,,
421,1763923173.3257558,4,2.7227488151658767,5,21.472312897625994,1149.0,9.0,1149,,
422,1763923173.37306,3,2.723404255319149,5,21.472312897625994,1152.0,9.0,1152,,
423,1763923173.4204836,3,2.724056603773585,5,21.472312897625994,1155.0,9.0,1155,,
424,1763923173.465585,3,2.724705882352941,5,21.472312897625994,1158.0,9.0,1158,,
425,1763923173.51271,3,2.7253521126760565,5,21.472312897625994,1161.0,9.0,1161,,
426,1763923173.5579545,4,2.728337236533958,5,21.472312897625994,1165.0,9.0,1165,,
427,1763923173.6047554,3,2.7289719626168223,5,21.551621065750243,1168.0,9.0,1168,,
428,1763923173.6494076,3,2.7296037296037294,5,21.551621065750243,1171.0,9.0,1171,,
429,1763923173.6991894,3,2.730232558139535,5,21.551621065750243,1174.0,9.0,1174,,
430,1763923173.7468941,3,2.730858468677494,5,21.551621065750243,1177.0,9.0,1177,,
431,1763923173.7918043,3,2.7314814814814814,5,21.551621065750243,1180.0,9.0,1180,,
432,1763923173.8378236,3,2.7321016166281753,5,21.551621065750243,1183.0,9.0,1183,,
433,1763923173.8852773,3,2.7327188940092166,5,21.551621065750243,1186.0,9.0,1186,,
434,1763923173.9314756,3,2.7333333333333334,5,21.551621065750243,1189.0,9.0,1189,,
435,1763923173.9790184,3,2.7339449541284404,5,21.551621065750243,1192.0,9.0,1192,,
436,1763923174.0267766,3,2.734553775743707,5,21.551621065750243,1195.0,9.0,1195,,
437,1763923174.0730386,3,2.7351598173515983,5,21.551621065750243,1198.0,9.0,1198,,
438,1763923174.1212294,3,2.735763097949886,5,21.292494678877404,1201.0,9.0,1201,,
439,1763923174.167433,3,2.7363636363636363,5,21.292494678877404,1204.0,9.0,1204,,
440,1763923174.2150798,3,2.7369614512471654,5,21.292494678877404,1207.0,9.0,1207,,
441,1763923174.263444,3,2.737556561085973,5,21.292494678877404,1210.0,9.0,1210,,
442,1763923174.305124,3,2.7381489841986455,5,21.292494678877404,1213.0,9.0,1213,,
443,1763923174.3537142,3,2.7387387387387387,5,21.292494678877404,1216.0,9.0,1216,,
444,1763923174.4007776,3,2.7393258426966294,5,21.292494678877404,1219.0,9.0,1219,,
445,1763923174.4509845,3,2.7399103139013454,5,21.292494678877404,1222.0,9.0,1222,,
446,1763923174.4977245,3,2.7404921700223714,5,21.292494678877404,1225.0,9.0,1225,,
447,1763923174.539136,4,2.7433035714285716,5,21.292494678877404,1229.0,9.0,1229,,
448,1763923174.5864413,3,2.7438752783964366,5,21.292494678877404,1232.0,9.0,1232,,
449,1763923174.6353893,3,2.7444444444444445,5,21.39720772161808,1235.0,9.0,1235,,
450,1763923174.6824243,3,2.745011086474501,5,21.39720772161808,1238.0,9.0,1238,,
451,1763923174.731339,3,2.745575221238938,5,21.39720772161808,1241.0,9.0,1241,,
452,1763923174.7764206,3,2.746136865342163,5,21.39720772161808,1244.0,9.0,1244,,
453,1763923174.8210328,3,2.746696035242291,5,21.39720772161808,1247.0,9.0,1247,,
454,1763923174.8679383,3,2.7472527472527473,5,21.39720772161808,1250.0,9.0,1250,,
455,1763923174.9142702,3,2.7478070175438596,5,21.39720772161808,1253.0,9.0,1253,,
456,1763923174.9625926,4,2.75054704595186,5,21.39720772161808,1257.0,9.0,1257,,
457,1763923175.0076272,4,2.7532751091703056,5,21.39720772161808,1261.0,9.0,1261,,
458,1763923175.0546634,4,2.75599128540305,5,21.39720772161808,1265.0,9.0,1265,,
459,1763923175.0998783,3,2.756521739130435,5,21.39720772161808,1268.0,9.0,1268,,
460,1763923175.149142,3,2.75704989154013,5,21.420951026119837,1271.0,9.0,1271,,
461,1763923175.1978462,4,2.75974025974026,5,21.420951026119837,1275.0,9.0,1275,,
462,1763923175.2417028,3,2.760259179265659,5,21.420951026119837,1278.0,9.0,1278,,
463,1763923175.2862878,2,2.7586206896551726,5,21.420951026119837,1280.0,9.0,1280,,
464,1763923175.337038,5,2.763440860215054,5,21.420951026119837,1285.0,9.0,1285,,
465,1763923175.3812382,5,2.7682403433476397,5,21.420951026119837,1290.0,9.0,1290,,
466,1763923175.427737,3,2.7687366167023555,5,21.420951026119837,1293.0,9.0,1293,,
467,1763923175.466175,2,2.767094017094017,5,21.420951026119837,1295.0,9.0,1295,,
468,1763923175.5210278,4,2.769722814498934,5,21.420951026119837,1299.0,9.0,1299,,
469,1763923175.5652814,2,2.7680851063829786,5,21.420951026119837,1301.0,9.0,1301,,
470,1763923175.6124856,2,2.7664543524416136,5,21.420951026119837,1303.0,9.0,1303,,
471,1763923175.6583583,1,2.76271186440678,5,21.62458238812126,1304.0,9.0,1304,,
472,1763923175.7027524,0,2.7568710359408035,5,21.62458238812126,1304.0,9.0,1304,,
473,1763923175.7515447,0,2.7510548523206753,5,21.62458238812126,1304.0,9.0,1304,,
474,1763923175.7945037,0,2.745263157894737,5,21.62458238812126,1304.0,9.0,1304,,
475,1763923175.8418286,0,2.7394957983193278,5,21.62458238812126,1304.0,9.0,1304,,
476,1763923175.8877938,0,2.7337526205450735,5,21.62458238812126,1304.0,9.0,1304,,
477,1763923175.9339917,0,2.728033472803347,5,21.62458238812126,1304.0,9.0,1304,,
478,1763923175.9794285,0,2.722338204592902,5,21.62458238812126,1304.0,9.0,1304,,
479,1763923176.027217,0,2.716666666666667,5,21.62458238812126,1304.0,9.0,1304,,
480,1763923176.0665674,0,2.711018711018711,5,21.62458238812126,1304.0,9.0,1304,,
481,1763923176.1045566,1,2.70746887966805,5,21.62458238812126,1305.0,9.0,1305,,
482,1763923176.148786,0,2.701863354037267,5,21.62458238812126,1305.0,9.0,1305,,
483,1763923176.196136,0,2.696280991735537,5,22.288432005016393,1305.0,9.0,1305,,
484,1763923176.2438536,0,2.6907216494845363,5,22.288432005016393,1305.0,9.0,1305,,
485,1763923176.289772,0,2.685185185185185,5,22.288432005016393,1305.0,9.0,1305,,
486,1763923176.3382115,0,2.679671457905544,5,22.288432005016393,1305.0,9.0,1305,,
487,1763923176.3839986,0,2.6741803278688523,5,22.288432005016393,1305.0,9.0,1305,,
488,1763923176.4336274,0,2.668711656441718,5,22.288432005016393,1305.0,9.0,1305,,
489,1763923176.479535,0,2.663265306122449,5,22.288432005016393,1305.0,9.0,1305,,
490,1763923176.5264714,0,2.6578411405295315,5,22.288432005016393,1305.0,9.0,1305,,
491,1763923176.5699148,0,2.652439024390244,5,22.288432005016393,1305.0,9.0,1305,,
492,1763923176.6175675,0,2.6470588235294117,5,22.288432005016393,1305.0,9.0,1305,,
493,1763923176.6632502,0,2.6417004048582995,5,22.288432005016393,1305.0,9.0,1305,,
494,1763923176.7092016,0,2.6363636363636362,5,21.471403553921967,1305.0,9.0,1305,,
495,1763923176.7603261,0,2.631048387096774,5,21.471403553921967,1305.0,9.0,1305,,
496,1763923176.8047912,0,2.625754527162978,5,21.471403553921967,1305.0,9.0,1305,,
497,1763923176.8534439,0,2.6204819277108435,5,21.471403553921967,1305.0,9.0,1305,,
498,1763923176.8957498,0,2.6152304609218437,5,21.471403553921967,1305.0,9.0,1305,,
499,1763923176.9421577,1,2.612,5,21.471403553921967,1306.0,9.0,1306,,
500,1763923176.988514,1,2.6087824351297404,5,21.471403553921967,1307.0,9.0,1307,,
501,1763923177.036136,1,2.605577689243028,5,21.471403553921967,1308.0,9.0,1308,,
502,1763923177.0827007,1,2.6023856858846917,5,21.471403553921967,1309.0,9.0,1309,,
503,1763923177.1292188,1,2.5992063492063493,5,21.471403553921967,1310.0,9.0,1310,,
504,1763923177.179373,1,2.596039603960396,5,21.471403553921967,1311.0,9.0,1311,,
505,1763923177.221835,1,2.5928853754940713,5,21.407274809323233,1312.0,9.0,1312,,
506,1763923177.2694302,1,2.58974358974359,5,21.407274809323233,1313.0,9.0,1313,,
507,1763923177.3168814,1,2.5866141732283463,5,21.407274809323233,1314.0,9.0,1314,,
508,1763923177.3654716,1,2.583497053045187,5,21.407274809323233,1315.0,9.0,1315,,
509,1763923177.4124448,1,2.5803921568627453,5,21.407274809323233,1316.0,10.0,1316,,
510,1763923177.4585295,1,2.5772994129158513,5,21.407274809323233,1317.0,11.0,1317,,
511,1763923177.505754,1,2.57421875,5,21.407274809323233,1318.0,12.0,1318,,
512,1763923177.552074,1,2.5711500974658867,5,21.407274809323233,1319.0,13.0,1319,,
513,1763923177.600267,1,2.568093385214008,5,21.407274809323233,1320.0,14.0,1320,,
514,1763923177.643758,0,2.563106796116505,5,21.407274809323233,1320.0,14.0,1320,,
515,1763923177.6909187,0,2.558139534883721,5,21.407274809323233,1320.0,14.0,1320,,
516,1763923177.7368944,0,2.5531914893617023,5,21.407731726284492,1320.0,14.0,1320,,
517,1763923177.784985,0,2.548262548262548,5,21.407731726284492,1320.0,14.0,1320,,
518,1763923177.8312147,0,2.5433526011560694,5,21.407731726284492,1320.0,14.0,1320,,
519,1763923177.876986,0,2.5384615384615383,5,21.407731726284492,1320.0,14.0,1320,,
520,1763923177.9229584,0,2.5335892514395395,5,21.407731726284492,1320.0,14.0,1320,,
521,1763923177.9689794,0,2.528735632183908,5,21.407731726284492,1320.0,14.0,1320,,
522,1763923178.0161781,0,2.5239005736137665,5,21.407731726284492,1320.0,14.0,1320,,
523,1763923178.0623016,0,2.519083969465649,5,21.407731726284492,1320.0,14.0,1320,,
524,1763923178.109076,0,2.5142857142857142,5,21.407731726284492,1320.0,14.0,1320,,
525,1763923178.1564462,0,2.5095057034220534,5,21.407731726284492,1320.0,14.0,1320,,
526,1763923178.2018502,0,2.504743833017078,5,21.407731726284492,1320.0,14.0,1320,,
527,1763923178.249812,0,2.5,5,21.39023382716679,1320.0,14.0,1320,,
528,1763923178.2954364,0,2.495274102079395,5,21.39023382716679,1320.0,14.0,1320,,
529,1763923178.34266,0,2.490566037735849,5,21.39023382716679,1320.0,14.0,1320,,
530,1763923178.3861322,0,2.4858757062146895,5,21.39023382716679,1320.0,14.0,1320,,
531,1763923178.435497,0,2.481203007518797,5,21.39023382716679,1320.0,14.0,1320,,
532,1763923178.4814386,0,2.476547842401501,5,21.39023382716679,1320.0,14.0,1320,,
533,1763923178.5271623,0,2.4719101123595504,5,21.39023382716679,1320.0,14.0,1320,,
534,1763923178.5741708,0,2.467289719626168,5,21.39023382716679,1320.0,14.0,1320,,
535,1763923178.618146,0,2.462686567164179,5,21.39023382716679,1320.0,14.0,1320,,
536,1763923178.6665618,0,2.458100558659218,5,21.39023382716679,1320.0,14.0,1320,,
537,1763923178.713379,0,2.453531598513011,5,21.39023382716679,1320.0,14.0,1320,,
538,1763923178.7576382,0,2.4489795918367347,5,21.66733698076878,1320.0,14.0,1320,,
539,1763923178.8081944,0,2.4444444444444446,5,21.66733698076878,1320.0,14.0,1320,,
540,1763923178.852924,0,2.43992606284658,5,21.66733698076878,1320.0,14.0,1320,,
541,1763923178.8979068,0,2.4354243542435423,5,21.66733698076878,1320.0,14.0,1320,,
542,1763923178.9434576,0,2.430939226519337,5,21.66733698076878,1320.0,14.0,1320,,
543,1763923178.9901497,0,2.426470588235294,5,21.66733698076878,1320.0,14.0,1320,,
544,1763923179.0358021,0,2.4220183486238533,5,21.66733698076878,1320.0,14.0,1320,,
545,1763923179.081169,0,2.4175824175824174,5,21.66733698076878,1320.0,14.0,1320,,
546,1763923179.1275687,0,2.413162705667276,5,21.66733698076878,1320.0,14.0,1320,,
547,1763923179.1751523,0,2.408759124087591,5,21.66733698076878,1320.0,14.0,1320,,
548,1763923179.2198691,0,2.4043715846994536,5,21.66733698076878,1320.0,14.0,1320,,
549,1763923179.2663732,0,2.4,5,21.668405467665767,1320.0,14.0,1320,,
550,1763923179.312038,0,2.395644283121597,5,21.668405467665767,1320.0,14.0,1320,,
551,1763923179.3594248,0,2.391304347826087,5,21.668405467665767,1320.0,14.0,1320,,
552,1763923179.4072855,0,2.386980108499096,5,21.668405467665767,1320.0,14.0,1320,,
553,1763923179.4537425,0,2.3826714801444044,5,21.668405467665767,1320.0,14.0,1320,,
554,1763923179.5004292,0,2.3783783783783785,5,21.668405467665767,1320.0,14.0,1320,,
555,1763923179.5433629,0,2.3741007194244603,5,21.668405467665767,1320.0,14.0,1320,,
556,1763923179.5915813,0,2.36983842010772,5,21.668405467665767,1320.0,14.0,1320,,
557,1763923179.635177,0,2.3655913978494625,5,21.668405467665767,1320.0,14.0,1320,,
558,1763923179.6839283,0,2.361359570661896,5,21.668405467665767,1320.0,14.0,1320,,
559,1763923179.7315981,0,2.357142857142857,5,21.668405467665767,1320.0,14.0,1320,,
560,1763923179.777252,0,2.3529411764705883,5,21.50273530165684,1320.0,14.0,1320,,
561,1763923179.826287,0,2.3487544483985765,5,21.50273530165684,1320.0,14.0,1320,,
562,1763923179.8730972,0,2.3445825932504443,5,21.50273530165684,1320.0,14.0,1320,,
563,1763923179.9175992,0,2.3404255319148937,5,21.50273530165684,1320.0,14.0,1320,,
564,1763923179.964613,0,2.336283185840708,5,21.50273530165684,1320.0,14.0,1320,,
565,1763923180.0098712,0,2.3321554770318023,5,21.50273530165684,1320.0,14.0,1320,,
566,1763923180.058429,0,2.328042328042328,5,21.50273530165684,1320.0,14.0,1320,,
567,1763923180.102417,0,2.323943661971831,5,21.50273530165684,1320.0,14.0,1320,,
568,1763923180.148484,0,2.319859402460457,5,21.50273530165684,1320.0,14.0,1320,,
569,1763923180.1966484,0,2.3157894736842106,5,21.50273530165684,1320.0,14.0,1320,,
570,1763923180.2434716,0,2.3117338003502628,5,21.50273530165684,1320.0,14.0,1320,,
571,1763923180.2893214,0,2.3076923076923075,5,21.456615054351516,1320.0,14.0,1320,,
572,1763923180.3364127,0,2.303664921465969,5,21.456615054351516,1320.0,14.0,1320,,
573,1763923180.3833418,0,2.299651567944251,5,21.456615054351516,1320.0,14.0,1320,,
574,1763923180.4288743,0,2.2956521739130435,5,21.456615054351516,1320.0,14.0,1320,,
575,1763923180.4755905,0,2.2916666666666665,5,21.456615054351516,1320.0,14.0,1320,,
576,1763923180.521405,0,2.287694974003466,5,21.456615054351516,1320.0,14.0,1320,,
577,1763923180.5689075,0,2.283737024221453,5,21.456615054351516,1320.0,14.0,1320,,
578,1763923180.6139245,0,2.2797927461139897,5,21.456615054351516,1320.0,14.0,1320,,
579,1763923180.662716,0,2.2758620689655173,5,21.456615054351516,1320.0,14.0,1320,,
580,1763923180.7090843,0,2.2719449225473323,5,21.456615054351516,1320.0,14.0,1320,,
581,1763923180.7559588,0,2.268041237113402,5,21.456615054351516,1320.0,14.0,1320,,
582,1763923180.8036883,0,2.2641509433962264,5,21.396949715664825,1320.0,14.0,1320,,
583,1763923180.8504941,0,2.26027397260274,5,21.396949715664825,1320.0,14.0,1320,,
584,1763923180.8980503,0,2.2564102564102564,5,21.396949715664825,1320.0,14.0,1320,,
585,1763923180.9413602,0,2.2525597269624575,5,21.396949715664825,1320.0,14.0,1320,,
586,1763923180.9774048,0,2.2487223168654173,5,21.396949715664825,1320.0,14.0,1320,,
587,1763923181.0207033,0,2.2448979591836733,5,21.396949715664825,1320.0,14.0,1320,,
588,1763923181.0696547,0,2.2410865874363326,5,21.396949715664825,1320.0,14.0,1320,,
589,1763923181.1132889,0,2.23728813559322,5,21.396949715664825,1320.0,14.0,1320,,
590,1763923181.1589363,0,2.233502538071066,5,21.396949715664825,1320.0,14.0,1320,,
591,1763923181.205225,0,2.22972972972973,5,21.396949715664825,1320.0,14.0,1320,,
592,1763923181.2414644,0,2.2259696458684655,5,21.396949715664825,1320.0,14.0,1320,,
593,1763923181.2767828,0,2.2222222222222223,5,21.396949715664825,1320.0,14.0,1320,,
594,1763923181.312814,0,2.2184873949579833,5,23.585998445146426,1320.0,14.0,1320,,
595,1763923181.361423,0,2.214765100671141,5,23.585998445146426,1320.0,14.0,1320,,
596,1763923181.3972492,0,2.2110552763819094,5,23.585998445146426,1320.0,14.0,1320,,
597,1763923181.4320824,0,2.2073578595317724,5,23.585998445146426,1320.0,14.0,1320,,
598,1763923181.4725509,0,2.2036727879799667,5,23.585998445146426,1320.0,14.0,1320,,
599,1763923181.5074072,0,2.2,5,23.585998445146426,1320.0,14.0,1320,,
600,1763923181.5439775,0,2.196339434276206,5,23.585998445146426,1320.0,14.0,1320,,
601,1763923181.5785613,0,2.1926910299003324,5,23.585998445146426,1320.0,14.0,1320,,
602,1763923181.6264877,0,2.189054726368159,5,23.585998445146426,1320.0,14.0,1320,,
603,1763923181.6742458,0,2.185430463576159,5,23.585998445146426,1320.0,14.0,1320,,
604,1763923181.7209063,0,2.1818181818181817,5,23.585998445146426,1320.0,14.0,1320,,
605,1763923181.768879,0,2.1782178217821784,5,23.585998445146426,1320.0,14.0,1320,,
606,1763923181.804577,0,2.1746293245469523,5,23.585998445146426,1320.0,14.0,1320,,
607,1763923181.844638,0,2.1710526315789473,5,24.449137042362967,1320.0,14.0,1320,,
608,1763923181.892729,0,2.167487684729064,5,24.449137042362967,1320.0,14.0,1320,,
609,1763923181.938406,0,2.1639344262295084,5,24.449137042362967,1320.0,14.0,1320,,
610,1763923181.9757543,0,2.1603927986906712,5,24.449137042362967,1320.0,14.0,1320,,
611,1763923182.0170703,0,2.156862745098039,5,24.449137042362967,1320.0,14.0,1320,,
612,1763923182.0528193,0,2.1533442088091355,5,24.449137042362967,1320.0,14.0,1320,,
613,1763923182.0932858,0,2.1498371335504887,5,24.449137042362967,1320.0,14.0,1320,,
